Name,Platform,Year_of_Release,Genre,Global_Sales,Critic_Score,Critic_Count,User_Score,Rating,Player0_Rating,Player1_Rating,Player2_Rating,Player3_Rating,Player4_Rating,Player5_Rating,Player6_Rating,Player7_Rating,Player8_Rating,Player9_Rating,Player10_Rating,Player11_Rating,Player12_Rating,Player13_Rating,Player14_Rating,Player15_Rating,Player16_Rating,Player17_Rating,Player18_Rating,Player19_Rating
Zero Escape: Virtue's Last Reward,3DS,2012.0,Adventure,0.03,88.0,15.0,8.8,M,20.02354486677664,-22.99271305807707,49.172530782269774,85.24155511910007,-81.56201524225838,-50.72354968878886,-108.06477068410491,-142.30634726217107,44.5924993375847,55.29778671895419,-30.905529857707982,-13.903952777368403,-134.13562939869482,122.25083992699139,-137.21276213017944,-37.63182827367898,-6.972458297075834,29.20826402864257,42.09774276491563,-222.53338210054812
Spec Ops: The Line,PS3,2012.0,Shooter,0.54,77.0,27.0,8.0,M,69.63203110519565,-47.98985752544581,-94.89699331145015,-34.6325915724446,-10.823959937372656,98.48030704630543,-45.20412659808199,30.649050765032765,160.69185905938696,-156.71442420142324,83.3392105202014,-48.065540533694055,63.927234066197556,128.88070994349167,137.89451846823658,42.49117110897282,-33.704254710145435,-141.17022175313934,42.995179382492466,51.91830204960483
Grand Slam Tennis 2,X360,2012.0,Sports,0.18,71.0,45.0,5.1,E,69.12873951346565,7.340440691803683,-84.0095736689263,208.40780970242915,-80.24838823839538,-46.46745471971875,-57.33209199929967,-5.06241794538769,43.44604542597663,48.54512633703403,115.85823522871559,-22.8084630787301,-37.85213463942134,-22.161269528655236,-57.62784521707853,60.222668254342615,58.165468792078734,45.423228854364275,32.51862154944126,179.12085863617887
Need for Speed: Most Wanted,X360,2012.0,Racing,1.56,83.0,54.0,8.5,T,-55.29074665334169,66.40239184905339,-14.996981712483118,51.872820062773016,-168.7634041319743,-50.631069647080075,-83.6538141091981,138.08147047320867,-89.49610047945605,54.77019681055722,26.722145876871217,210.6662513800646,22.744171772618827,-176.30761335995402,-203.3396187771168,40.23936211466007,70.20412817325193,44.29738938543833,9.618527349235574,-21.26494609277204
MotorStorm RC,PSV,2012.0,Racing,0.06,78.0,39.0,6.8,E,96.39690653773911,40.44384261568046,-8.299188280554668,20.85201073390032,-48.786255790964915,39.76829207968884,121.10188759584604,-29.392306833688213,-36.24072604191479,47.803137609676305,-96.78441276374599,43.91006596326824,-1.612654055273989,58.118343598083676,-112.31830110362108,-12.384409909487845,-161.56063579073543,124.31616252698672,46.66947029431624,-68.56501834787768
Devil May Cry HD Collection,X360,2012.0,Action,0.43,77.0,32.0,8.4,M,-83.66430159744822,16.503915784108287,-110.67393260116035,77.20554783132381,-69.50740951655654,-51.17097276984048,38.82054847340364,-14.637166163370008,73.85058102366563,-50.44669998187036,97.00028908993087,153.72339155927176,142.4514789458883,41.453404454656976,127.76154404716169,-67.13573089112906,-8.525041125611587,5.996778475015338,295.9674216056345,-90.3214298512554
Birds of Steel,PS3,2012.0,Simulation,0.23,73.0,27.0,8.4,T,-55.977159278698295,-52.18728210930238,63.73529112088303,-44.05701719981575,-123.39791424494868,81.65025624867695,38.02088073474317,71.72529233862447,-2.809710983537826,210.35570952771633,12.18537383677458,-17.055614099150844,11.550115558499632,22.56164507333751,70.1458084093058,11.167388786082286,-296.54249003508716,-59.4505306869896,6.279757690694632,-99.94715418495218
LEGO Batman 2: DC Super Heroes,X360,2012.0,Action,1.66,79.0,59.0,7.2,E10+,103.57868597160203,-75.10695555768898,121.23507668706364,23.614612062883985,163.7791405909384,182.89914427708055,-166.8253685449653,66.16372237554961,30.7294094433438,102.00635493034677,13.098612614571744,-146.87226086391485,-57.480543732753475,-18.896841848917706,101.03155714493364,192.7158953994097,32.15494484818804,174.59229032942827,-112.50429996594156,-39.32121326409029
Binary Domain,X360,2012.0,Action,0.19,74.0,43.0,8.0,M,-2.773221376214324,185.5803716249339,-17.092394026374105,-14.225005436522894,105.37045863002695,1.2594335263274763,-74.58937492735801,-127.9655571733937,33.9503346634863,70.72457788954874,-84.6984608033744,5.858304988683219,-10.430211205927405,-13.585009153426597,50.58828627554329,-48.469570599571774,-6.706908086292023,-106.129432977014,193.54459901327886,-162.0091279110359
Game of Thrones,PS3,2012.0,Role-Playing,0.24,53.0,14.0,5.5,M,-101.47763944262283,14.969096836110577,-18.8181880817698,114.78590152371955,44.16381782766753,12.454785670240971,56.212074059475405,108.67471550275414,-40.317281928561144,106.2921043751223,-123.19289299287442,-117.76040889859023,38.031304103598806,61.784471146377925,-126.11451888401794,61.21975725218734,-73.15716512013755,-11.66053664092968,103.96655481817938,-23.65991273872009
MLB 12: The Show,PSV,2012.0,Sports,0.19,76.0,15.0,7.8,E,-88.11144849336164,89.88895347109238,22.575375448218853,44.35774051958604,-236.38782602266747,-22.180363005566843,-12.879264280673608,18.875696247494854,-31.895903697570283,-88.44049380399738,-26.813998711617003,123.61751116479935,-54.13308132371966,190.47766849852255,-162.2780713437103,12.334530153077413,-39.63506039529781,28.83222837424608,141.16395681431356,-2.8248177516088493
Madden NFL 13,PS3,2012.0,Sports,2.56,83.0,22.0,5.5,E,107.08603027489052,-77.39376874953102,-48.28337320396786,-37.773034179105636,-11.415973818708284,-149.3263051969089,223.92315722701164,112.93303332199677,-46.57879178688816,-95.19576709744841,-50.06331600733823,-84.7360102996096,-18.121375953077433,143.3686836619198,34.51412804457,-115.12446755147607,-19.7864103967847,217.67796989001224,-173.00512073432876,144.6123072785433
The Testament of Sherlock Holmes,PS3,2012.0,Adventure,0.24,65.0,16.0,7.4,M,-51.189660397674565,-148.25576221577765,37.56753370437007,69.62153134336288,15.409103323512854,-47.524632777273304,-100.6167714787202,-146.16195584625135,-260.5357774344732,119.13095335724122,64.50056504947608,44.9126577315427,200.60059572908497,-21.113739688297375,-57.88914671040432,12.033451107378436,-15.194199768070629,-140.3609147055195,42.0310847947317,93.59607040477223
Max Payne 3,X360,2012.0,Shooter,1.62,86.0,80.0,7.8,M,-117.27506273730314,147.05836437208427,203.5871661675584,-12.990372803564798,42.403086912284344,-60.703321432017766,-50.02336150043363,73.22643101316373,63.835767112889584,95.78307867288781,66.22245494445625,-166.8487196612177,-55.99694926406622,127.76601576311822,-13.731882497094738,34.87920985516199,14.854939301123682,102.10039887292308,-0.4561592272930072,-166.61725478369524
Hatsune Miku: Project Diva f,PSV,2012.0,Misc,0.23,81.0,10.0,8.0,T,130.01270239470335,154.78801586844338,36.176542158120355,-69.1828431042559,11.802468926381579,-32.651405886855365,114.0448974721955,167.9585441539643,152.05428817786924,119.00560950970207,-166.83906430747402,48.53873771751018,-109.63142548411773,38.879353699994404,7.053401931217877,13.276995278110892,23.95993110635874,91.34045661369079,80.39178657123743,207.1227168612457
Ninja Gaiden 3,PS3,2012.0,Action,0.43,58.0,43.0,5.0,M,-13.206002957377144,0.6115916485455344,92.89140598067924,25.912200158309336,-15.84269567916145,38.435186274714845,81.47062512449321,78.592041885486,-13.237351553594356,-113.99656539814198,-179.8193717847506,33.2675035218163,-36.07037430278447,-5.311749515282046,73.942652282903,-1.344435148078836,50.98825886806594,53.48676102534442,-76.77904052210975,-81.38680602276025
Just Dance 4,PS3,2012.0,Misc,0.43,77.0,5.0,7.1,E10+,24.904502025661643,-185.41877116971008,-157.44271115706815,113.13554618310475,167.72304387234794,26.074124025956934,-27.3850275955559,105.83408594651344,157.3831094686043,-13.346805754322306,-151.00702697513248,98.19235626244401,38.89928375036894,132.21751697313627,-26.72894231845303,169.7260161753892,20.023344404369382,108.14934839234205,98.29964491161223,23.218285791028418
Skylanders Giants,Wii,2012.0,Action,2.52,78.0,8.0,7.0,E10+,60.95870025671194,-36.28619184052136,-4.706031700428811,68.63078343323846,-23.00913055664272,-192.97314504283034,0.5050520090135725,100.36353509766347,63.98442094781499,87.14229009789796,-81.70396824521944,-96.16811272895218,43.64374139843221,-7.189634780592022,-26.76965516534852,11.887736562470351,-140.6493970958245,58.57890678394361,24.530452775893412,-21.927340777794633
Max Payne 3,PC,2012.0,Shooter,0.43,87.0,30.0,7.6,M,-218.5836127862918,-111.77130661058395,21.347058659087452,-69.41306029701974,-6.165592670296776,100.33835639611797,55.84451780265255,52.43333111388283,37.07970242758147,-37.029101807233936,79.70579628712072,93.0366198913145,6.215535402273927,0.04385330300720311,63.560322975028825,-149.44196007163,-27.506020722026197,-33.33311934856489,-238.18264479768604,-37.64235633379141
DiRT Showdown,X360,2012.0,Racing,0.23,75.0,53.0,6.4,E10+,-14.023971355000283,-131.15270128885476,-62.95796415016568,104.59786840993945,32.15580005122612,-204.60950268036578,39.722495736222335,-109.5951532502133,-81.28920044202647,-228.2637486358609,-157.71907992527386,-58.824251810333216,53.22912758679791,-95.44003262482303,-30.089313511863185,-172.46685868269324,52.04711098002291,-48.96438064444246,224.93176996266234,247.1204379676073
Kingdom Hearts 3D: Dream Drop Distance,3DS,2012.0,Action,1.58,75.0,54.0,8.2,E10+,-123.38720814334978,33.569765762654306,4.641978646853417,-62.25911852667976,41.64532480178385,-145.28197616867504,-76.42529434328932,52.84017463028153,-16.489597305415774,-75.14842715849412,-90.87919632546414,-76.50297916664911,152.6269186169556,-112.1424000637649,-162.44155923680805,115.53286108550319,-30.425622932183323,-80.27268056168353,145.11782396594757,33.52092420358395
Tiger Woods PGA Tour 13,PS3,2012.0,Sports,0.54,75.0,14.0,5.7,E,-275.3241752388704,136.983292350712,-17.06225900361444,45.29881424135264,-132.5554854332264,-20.155369359981684,106.63316281144395,-5.573803646156289,-36.34253469749248,127.08199787718664,-44.80576786218436,-14.09515102060177,-32.040471776185846,-116.62006988473425,-141.68758128140448,150.78665624104138,-33.46677947946575,-268.0864137380634,-36.297368777648195,-58.75874078527975
Grand Slam Tennis 2,PS3,2012.0,Sports,0.23,73.0,36.0,5.2,E,-72.55745190253313,-52.766867818332564,138.1697339027693,70.16352996052115,78.58956641134789,14.556183613559837,1.1105810483964944,64.10957414376576,102.40734533603853,181.29429713827733,-2.2514762875743575,10.490561815074589,46.197758742814784,78.15911981907443,-198.0962480709049,-68.3037321937786,-166.74048455447098,80.88529199830953,212.11581303672625,102.04275103593584
Epic Mickey 2: The Power of Two,WiiU,2012.0,Action,0.23,57.0,14.0,5.6,E,119.43231291015466,-36.50564956420851,70.95469125169733,-27.861996163751222,-6.6497867785750735,-51.25461625451423,17.78176356047025,9.960799410499575,138.35265995359768,-54.487382052721244,-130.4154847376383,46.092979453459655,-134.1105609749097,-188.44967041663944,9.67249511938548,98.2394273193273,-68.64811567714735,-76.1501059854678,-35.23883461305254,151.29203475686745
NBA 2K13,PS3,2012.0,Sports,2.47,90.0,26.0,8.0,E,-103.02211577430822,-43.940240052765404,67.8898230872182,110.52737876929555,24.230253439921682,-55.703587963588106,55.02615514908831,3.5864141757670427,-226.74107495104292,-2.545103197304906,-47.88937397792387,98.05823388028665,-77.5127843333577,14.604550341839422,-81.5583565604425,-79.06231229814524,-53.65221588252636,-77.55813557086773,47.23617694689178,-80.68796790111085
Rayman Origins,PSV,2012.0,Platform,0.54,88.0,54.0,8.4,E10+,185.39035432560908,-10.429039045711002,136.62674372929698,69.4079522235559,-173.36797278176996,-47.65400910192042,-8.8924787606588,45.91141684360823,-21.575757995881848,-201.61291139374876,22.624705247242822,86.59322019349186,28.835795379835293,89.34903009719476,195.77649561482139,207.70483030814475,-7.964165821461891,-23.506038544253663,-144.05830022867286,171.47364294006832
Dishonored,X360,2012.0,Action,1.71,88.0,56.0,7.9,M,-139.68599665623665,-72.8250505599894,-119.67437187712704,-4.189246125393991,-110.41710146504322,-150.75548754112225,64.61580657383107,33.27225106983781,-50.95387403433966,-44.18187941201761,100.30317149183409,-26.70542861504519,114.94004149560033,18.238895341514628,-162.66531822376083,-260.89107526133455,-18.36727773970791,96.03094477293115,0.09232856989840785,127.6511678374048
Zumba Fitness Core,X360,2012.0,Misc,0.05,77.0,6.0,6.7,E10+,-9.383227994979062,66.58578722199042,-88.7865361651993,-9.474924125767874,-97.04490544058862,-94.63591143110618,-208.09380189789414,-145.6562235460861,102.65828161143422,-94.39389439548624,-5.649512068837658,6.549478394340957,-120.98092685495558,45.39477970333848,-119.0336394492943,4.4913031751359,-273.6955898591447,-34.549485396222565,165.3328605029183,-14.198346624673123
Madden NFL 13,WiiU,2012.0,Sports,0.23,75.0,9.0,6.7,E,133.07263205395932,-73.37658618503139,24.29379502037824,-22.32241163399166,-144.57506915673596,216.05486807129716,-23.681646885052963,-202.75160326537895,177.14538426065178,-33.274477315701525,-76.11055816363248,247.75247255100447,-185.41929590926827,44.73093660236091,-71.22161120892237,56.53524401782251,64.49795929111399,148.98298005869387,-23.506901920237016,138.23062782027142
Silent Hill: Book of Memories,PSV,2012.0,Action,0.2,58.0,57.0,5.1,M,105.59032154037986,-66.72329375539634,81.68297592444311,-113.3621644691605,27.484737888801924,-95.18850630602823,183.7075754597309,0.05843621086447302,-82.70699931546805,-0.6765664949119219,-203.7513563141082,83.01286779432009,-108.01671535319561,-116.2198823723613,107.82041411487431,13.846255048384611,-6.180631785100214,8.223863843572532,-43.62612004099756,34.976839381406464
Unit 13,PSV,2012.0,Shooter,0.5,71.0,60.0,7.5,T,114.88808690450263,-95.69722150552234,123.91871029630065,-24.622911742812107,-198.44761860174867,-41.4779005355748,-3.12384781706333,2.5155668351120193,55.081323703895535,-110.11697233989209,-59.46874540417358,85.04975672836463,-182.34817467438052,-95.07195352586545,-46.55960999341991,-66.37599792345424,-173.34735864476278,-72.56952851772668,34.835771064248505,220.0912606369481
NBA 2K13,PC,2012.0,Sports,0.03,90.0,5.0,6.8,E,-58.54264987937234,92.59310960817888,133.80576162693237,-175.74513049156693,-25.672574867848887,166.9963723652978,-32.653147898979114,-9.656045070379575,-145.93419754616943,87.72832924428357,100.65917968444815,-47.26371044753783,-128.34954360238603,38.12545301037564,130.42289226269259,-54.72919416200962,73.33975287012318,-75.04231637008972,23.422007910729857,-1.3900321271651255
Max Payne 3,PS3,2012.0,Shooter,1.85,87.0,31.0,7.8,M,-174.16871615646716,-116.88946919123913,-27.624084617760854,-130.75690475448476,167.79465442792682,-18.877556502658763,-8.426342899972143,128.4123607824496,2.8335492815794403,-13.843194312851143,138.81394308002962,81.97135634506508,63.43464743614835,63.82239282134776,-8.027079754231954,39.97360258156253,-113.79421369349024,-174.45973191305447,66.26968202938157,-24.1946814924278
FIFA Soccer,PSV,2012.0,Sports,0.58,79.0,45.0,7.2,E,4.762730762113733,-240.10198602943095,32.20217810168131,-17.07995812221257,125.19629966301274,-39.610345764901,-85.79730672998981,-69.3480165356748,64.92469310944477,37.196750179441366,67.7644335705541,56.9290657861128,27.626425628715033,129.06551842698852,-7.0020269126524495,143.03395575624512,47.896001707184276,-15.597384262999539,176.09935011389544,84.15608423140797
Mass Effect 3,PS3,2012.0,Role-Playing,1.42,93.0,30.0,5.5,M,-29.261759738868992,235.52786094614925,-119.0349900318115,96.02553779863985,3.1085311982695836,11.118108309856185,-98.26939866108503,-173.3954607237368,-60.834711954150755,44.1131810403983,-22.81808648275683,56.49594297694481,-85.45163781053216,-33.39493097869969,-125.31778196361074,13.452884117479588,72.00646235914698,74.94316067245039,19.38573194677599,-7.325738075486956
Anarchy Reigns,X360,2012.0,Action,0.17,73.0,38.0,7.9,M,-172.26093084389117,122.08366150513098,14.016170287578392,-30.1598626022484,-50.57114116710471,-138.29694268977815,-15.343960258108213,12.238425461430765,69.47510141553369,116.81092804949513,-1.4700226764158342,-53.77371252034451,1.3860143353944965,251.49583103989156,19.283012417845903,144.49961054765458,53.347636701162514,-147.4727814217008,-49.65282126310021,30.252912150946397
Medal of Honor: Warfighter,PS3,2012.0,Action,1.41,55.0,22.0,6.0,M,93.60939332858233,-92.28532512617915,-49.844757465911556,3.527674526529321,-100.55002789229357,35.17097120897888,-100.74055019024311,91.32253235562857,198.77110203753298,-3.943823490679606,163.47234369514908,-5.919144608933406,225.83929187734165,-184.76214755136263,4.523700965809635,-8.623947421106253,112.19140904631297,-27.745478467540597,-47.61852918286793,66.37539009457657
Kinect Rush: A Disney Pixar Adventure,X360,2012.0,Adventure,0.58,68.0,31.0,5.1,E,-156.67452579990214,20.56256488959174,-40.99618475290334,30.903970009697517,117.18071660249372,-123.96080917726589,88.26466121014722,-150.9499971501704,-88.46900484473406,50.20745513292112,-11.490898177639698,-153.66085808801105,63.49401826710026,36.80611916450869,-24.967655336915623,-23.35935127766185,23.96000725933517,60.75741011413871,77.45579481267687,117.65556718067785
Fist of the North Star: Ken's Rage 2,X360,2012.0,Fighting,0.06,55.0,18.0,7.1,M,-33.52623308021629,-100.59155583538751,-78.18132575146728,143.84006620820554,75.85160664540541,169.03930701353121,-57.80605129243745,-43.20506281891895,-78.20191254349491,8.074156333116267,-13.496706041587064,-63.86555822355056,19.120248440362836,-56.06168924053717,53.34236697121927,20.77413184344131,-58.29479760332503,-13.44442831239202,129.8184490743348,47.82428773155566
Code of Princess,3DS,2012.0,Action,0.2,67.0,38.0,7.6,T,-107.75532666769014,-190.33693025186918,-276.065887647073,-16.606849326969215,72.9142433606217,43.47083020145142,-36.889423488066086,8.962117436684752,-22.717762072724362,-12.627982179260359,3.016713004744213,-4.589586981107072,-25.609753113229957,127.7401490032969,185.33602101606067,-50.59863670440361,-121.76172814938883,-153.38674300341359,7.231288001994159,-41.71898875828835
Time and Eternity,PS3,2012.0,Role-Playing,0.17,42.0,40.0,5.0,T,221.4589247405506,36.01713552686171,-25.06851918900602,64.86682772546818,-125.63576164711303,-84.71327087327647,101.97146185696693,-19.58419463919159,-217.71853405873068,-62.69837217662114,14.330946986298107,64.16631775302939,63.401957177444366,117.1311979235802,-205.3202801715137,-204.38970563001786,3.36099487466427,-115.13683928826765,45.122031453760655,-24.495198990600198
Far Cry 3,X360,2012.0,Shooter,3.0,91.0,39.0,8.6,M,-27.965531263753846,122.87011034783065,-64.18857330869382,-52.73450530506041,-4.13548446579165,15.118033242691334,18.967264961067976,52.13303414636421,44.83747809659161,-112.0404076744729,91.44940144646661,13.29371524687795,86.07146305801507,2.553477628105123,-8.58150339216137,-14.188757557246587,-122.26262801401127,35.88607913972177,82.04320673124221,91.15819449763501
Theatrhythm: Final Fantasy,3DS,2012.0,Misc,0.5,78.0,60.0,7.8,E10+,317.7053403523842,161.70374751572234,-186.65581374792512,-194.63510530358232,-98.21631945247165,-146.94616483400728,-37.75957839348446,46.854269206941076,13.62490971079412,-117.52195484331477,53.25602822173543,59.16690394862455,-79.62248882801764,168.78504952176678,-53.269413641051045,-27.001463894822564,-33.66198073299251,196.8777707374321,-56.51041205783463,-58.34460261458817
Ridge Racer Unbounded,PS3,2012.0,Racing,0.17,72.0,20.0,6.0,T,-10.207515137171297,80.83717671756303,93.12196727358669,-11.171498620066762,15.862704747166651,73.71203969132046,122.81909027875855,-16.366265024276913,31.825402931899564,-18.060223211515044,-103.01927469974098,-21.46934043122912,23.786352019908843,50.36829923502742,159.96801244046978,-74.50964146554459,-1.9071687329936766,67.38619151177053,-20.214608732987603,-53.12481369063433
Call of Duty: Black Ops II,WiiU,2012.0,Shooter,0.41,81.0,31.0,6.9,M,49.280836506585885,9.517953886367133,-121.93747899849265,149.13754489235816,125.77317129954817,-23.766257320747943,191.4411547230767,-144.5325217169528,-79.45151937490392,-176.83746812811515,-13.012657696962792,68.04581319953367,-145.3961269935015,20.75646187079512,102.19202557343027,123.42234814727328,-100.8331193152843,-62.54985208656944,-63.16726487928859,-223.61701924952504
Major League Baseball 2K12,X360,2012.0,Sports,0.5,68.0,19.0,6.4,E,-3.161893331375112,206.8412148306677,71.05000576274976,-146.03339919857456,157.57158777644426,17.699662065606717,-115.1540861994761,107.94556681142618,66.19419510871668,134.5288577790189,10.87364322262278,-121.21443491473549,40.221916523646954,101.72627297654503,-63.59325013489241,38.38165199888385,181.49830132164772,89.697316327281,60.65611856744073,48.29291109467576
Mass Effect 3,X360,2012.0,Role-Playing,3.04,93.0,74.0,5.8,M,-30.646021442456167,-3.6030840565009505,-5.566435056143817,-143.92104253950828,-29.78080933438057,30.780529489160347,151.8070863231629,-9.637963802459923,-101.23004116268663,5.358634817208378,-86.36335004506054,-143.58173920610633,-106.14979991174758,-3.9998362695647884,-177.4037763886274,-86.75523378400993,124.68008661680368,20.14771590394196,-65.85365939472769,19.48824754596872
SoulCalibur V,X360,2012.0,Fighting,0.58,77.0,56.0,6.2,T,-182.8532809455172,5.116801377082448,-80.77794249402248,-74.79233554947261,2.8882954264669944,-87.21461112607332,-9.015113252230432,-115.51703950325678,-61.440414383777885,26.222315749820684,-79.63069958356654,-118.64796160474565,18.593440979727283,-10.98327136888083,36.63163346142596,4.352756492556338,51.71061308125068,-121.60309987980634,85.67597487930777,-43.86923038892376
Guild Wars 2,PC,2012.0,Action,2.31,90.0,69.0,7.9,T,31.704309218270023,8.751421148288866,45.827884222553564,5.363306844407881,91.52304196895511,-26.167312548689438,-78.97561432766072,-9.82891688223811,-78.83560307521856,-45.25362507750623,66.63468500118881,23.764071228729826,-187.65248370960435,-39.86176927202607,-183.47571470708309,144.0638877317173,-58.184927040368414,-153.095727444266,-59.23610027614955,92.54516285100377
Resistance: Burning Skies,PSV,2012.0,Shooter,0.41,60.0,63.0,6.8,M,-74.72274645207459,-28.929853806068028,162.1919727489454,-97.93881084426788,-113.54817012210532,-16.26411848977471,-77.10030699452159,226.96117276091746,-45.21206158795733,68.81098426650887,44.43001280730582,42.86309625565289,-117.66189064255042,14.611636820338047,25.95544177260135,108.85122499655124,-105.05632368763374,85.03936848564896,78.10308127074723,76.72825932670031
Paper Mario: Sticker Star,3DS,2012.0,Role-Playing,2.3,75.0,69.0,5.6,E,48.32892219772406,119.72210188525378,-50.256843290637,-57.755430062721494,-122.47208585460226,-53.83401503138394,23.917063329988032,57.645072543592505,152.90369286124655,-201.3859027188941,-105.47165440193996,38.962424344923775,-145.36692719572994,-8.206648556007044,-22.8649805422899,15.552449995642844,190.4192315518563,30.16552289003175,-41.91037806969134,-192.57668418602373
Steins;Gate,PS3,2012.0,Adventure,0.06,83.0,8.0,8.7,M,-4.320681757230623,-95.063990997668,157.71724472485062,22.36390539669609,-58.76689516148922,46.525066362660674,-64.67699182103517,130.4595589347363,8.322415805736561,-198.0628943239354,58.68218164475214,-28.033059006196236,-90.91028922974102,53.78436379080414,-240.28021361381616,5.486388828895927,-2.646833944044275,61.27114362824264,-16.95213083930968,12.394588759725291
Earth Defense Force 2017 Portable,PSV,2012.0,Action,0.06,68.0,36.0,7.9,T,96.98566964936659,-78.38152958483296,155.14346814488658,13.624579206618334,90.56371025511744,34.864968926910485,-75.27203000905969,71.81135420288182,79.58893711004025,41.21413037529103,-119.12981127604296,43.16027022025867,79.8702485374563,140.23234467474296,-73.9654181656503,-134.62148794809227,42.30670727075277,-102.46566031542386,-49.640630469864305,30.08023222853764
XCOM: Enemy Unknown,PS3,2012.0,Strategy,0.57,89.0,20.0,8.2,M,18.844520726798038,107.80997447524553,-24.704425197570952,-34.05014974222441,-132.43264229167667,-40.51647208544524,-10.969722078675394,-116.73069728336446,-69.93207844558624,53.92316513390748,89.21573239856454,12.504241197045848,38.37100269553718,87.1353349498064,97.71530932137013,11.269856951208428,22.61184377626952,36.04332007767916,24.189231293624548,-68.60540470941541
World of Warcraft: Mists of Pandaria,PC,2012.0,Role-Playing,1.82,82.0,42.0,4.8,T,62.42973412590723,-59.290584561388194,27.578990010926784,9.25520122001012,-122.53395413220458,-180.886241768299,-85.65996416304334,-10.355307065419723,-100.74615574695507,7.17479192836479,104.32279505655613,-12.249845026772748,3.8334776835126947,-198.19716747991166,168.26710581385046,-142.61919914462175,17.597082627577056,-67.27645346423292,-130.94477548899923,63.655112266793445
Dungeon Hunter Alliance,PSV,2012.0,Action,0.2,49.0,34.0,6.4,T,144.24204177057499,-273.5383239959078,-5.1291141535718126,-210.21549032845965,-140.19897779199678,-59.50996717576841,-189.1177777462187,117.72629061386277,-23.410977926264817,-123.04875304343685,69.03073396136024,88.89460097067926,-1.9164896644262384,-130.05398466467548,23.284909216193295,71.02936386477985,-73.17119114607313,-75.26656293592254,-87.30028727921888,22.605247220773663
Ys: Memories of Celceta,PSV,2012.0,Action,0.24,82.0,56.0,8.8,T,-23.393701897777035,-167.5051301107505,-74.13987380527549,-169.9388469006313,27.554482637300808,248.70679692949147,38.815607901629086,-138.42154024826652,40.59523856070429,24.764991024315474,-131.40278157591203,66.98231937913476,104.98823424105952,-26.666348459927843,-226.50543415215708,158.70966940210556,31.112894852162544,-76.60886501611532,176.68507232446692,31.557643239855327
Gravity Rush,PSV,2012.0,Action,0.56,83.0,73.0,8.5,T,63.22892199508561,130.70316885339454,6.0254263317311985,134.4378604519365,246.4689040894718,37.031231538327546,153.2021962906663,66.25520922145891,28.640441563123183,-50.33069506510556,11.62605987775563,-110.16690640004974,154.03855052940978,172.19189141318805,-11.053991525834512,-50.94479151141675,14.286985399227389,-152.28645798319042,12.570765580818247,-165.7849112944016
Lumines: Electronic Symphony,PSV,2012.0,Misc,0.23,83.0,65.0,7.8,E,13.839828461084394,110.3178748175062,-109.29011877652302,-73.24354655021052,-107.09277067502892,-1.9220967297974223,-235.0023167168155,78.06592310503157,-74.14218394326113,44.52053862592885,-0.9077410366171916,41.263209028973186,72.56276608027503,119.27648873070613,57.413723772224515,-22.149389984230545,-25.81949640324817,-18.1325598000876,-54.37452262045374,-93.37666629179996
DiRT Showdown,PS3,2012.0,Racing,0.18,75.0,27.0,6.3,E10+,42.517947330502096,-68.08987931349748,-22.175601552229303,-20.94324088528819,87.09096384185295,-26.246401781746048,202.89143283251275,91.51739769082481,64.17820416520703,185.25390506522484,34.492652358902085,121.09334405825494,-162.72020038480062,117.71390905705069,42.034591583324094,32.39688181252745,-68.35158968828871,-12.87487753572782,-41.59407081200644,286.0952423406012
Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012.0,Fighting,0.44,74.0,35.0,7.2,T,24.257810244623748,-18.407046719488214,-1.174438991323025,-80.90377339811083,37.044707101288196,-100.87978985720585,49.99814478569231,-31.503010581202606,71.3197592979725,-189.61962261757563,-11.951283979964785,161.83159224927522,56.86584095545545,-2.537998176398995,34.62019127878142,45.5444485991637,-69.68460502810613,-116.95154798129717,13.000298368841165,-144.19989731150204
Rabbids Land,WiiU,2012.0,Misc,0.03,52.0,26.0,5.2,E10+,-34.30422794341393,4.516820336065922,91.22243309615476,105.31054329341171,-92.68851633621765,-261.05054659179524,-63.88213038690199,-96.35479981245231,39.56429926778318,52.280534295017944,106.12781263626958,-20.186453369294863,56.40164295513507,-19.250763735200337,181.70733252134278,-13.885020962032293,-128.27648865039222,162.9491844040711,-19.640483537477564,-140.54400922783475
Rune Factory 4,3DS,2012.0,Role-Playing,0.57,78.0,33.0,8.1,E10+,108.71058363067243,-82.58675142281552,63.49061090896589,-36.185761988679985,-136.83136346104953,18.00991964785782,154.46043805872054,120.68970772736239,-117.19629229303021,-19.26381762356025,35.32434004573319,110.74526327693104,20.453813214740435,-40.35134380237246,18.3808092712586,89.01022372499756,-94.26598909587486,-62.35698981196287,126.34597311872898,-19.76318664968249
Call of Duty Black Ops: Declassified,PSV,2012.0,Action,1.47,33.0,58.0,4.8,M,-209.24271948743868,-40.30452879277128,-41.81014692580535,7.050632542066645,-199.71982277226707,-28.95857718936694,-21.464718455034472,119.9328584085662,95.65081682317475,-72.81568728895029,-46.13249321642813,19.099595435511493,5.230688292906138,40.41694310837924,154.209397742986,134.96558249967748,-89.11533813764801,-148.40936665316406,-185.1192676025167,117.19753598334506
